id,region,year,organization,category,title_ja,title_en,language,url,landing_url,doi,notes
dgpk-cctga,EU,2021,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,修正大血管転位,S2k-Leitlinie: Kongenital korrigierte Transposition der großen Arterien (cc-TGA),de,https://register.awmf.org/assets/guidelines/023-048l_S2k_Kongenital-korrigierte-Transposition-der-gro%C3%9Fen-Arterien-cc-TGA_2021-10.pdf,https://register.awmf.org/de/leitlinien/detail/023-048,,AWMF-Register 023-048. S2k-Leitlinie.
dgpk-vsd,EU,2020,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,単独心室中隔欠損,S2k-Leitlinie: Der isolierte Ventrikelseptumdefekt,de,https://register.awmf.org/assets/guidelines/023-012l_S2k_Isolierter-Ventrikelseptumdefekt_2020-06.pdf,https://register.awmf.org/de/leitlinien/detail/023-012,,AWMF-Register 023-012. S2k-Leitlinie.
dgpk-avsd,EU,2020,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,房室中隔欠損,S2k-Leitlinie: Atrioventrikuläre Septumdefekte (AVSD),de,https://register.awmf.org/assets/guidelines/023-013l_S2k_Atrioventrikul%C3%A4rer_Septumdefekt_AVSD_2020-07.pdf,https://register.awmf.org/de/leitlinien/detail/023-013,,AWMF-Register 023-013. S2k-Leitlinie.
dgpk-tga,EU,2020,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,完全大血管転位,S2k-Leitlinie: Transposition der großen Arterien (TGA) im Kindes- und Jugendalter,de,https://register.awmf.org/de/leitlinien/detail/023-016,https://register.awmf.org/de/leitlinien/detail/023-016,,AWMF-Register 023-016. S2k-Leitlinie. Direct PDF filename not captured; download from AWMF landing page. Year approximate.
dgpk-truncus,EU,2020,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,総動脈幹症,S2k-Leitlinie: Truncus arteriosus communis (TAC) im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-043l_S2k_Truncus_arteriosus_communis_TAC_Kinder_Jugendliche_2020-08.pdf,https://register.awmf.org/de/leitlinien/detail/023-043,,AWMF-Register 023-043. S2k-Leitlinie.
dgpk-svas,EU,2019,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,弁上部大動脈狭窄,"S2k-Leitlinie: Supravalvuläre Aortenstenose (SVAS) im Kindes-, Jugend- und jungen Erwachsenenalter",de,https://register.awmf.org/assets/guidelines/023-009l_S2k_Supravalvulaere_Aortenstenose_SVAS_Kinder_Jugendliche_2019-10.pdf,https://register.awmf.org/de/leitlinien/detail/023-009,,AWMF-Register 023-009. S2k-Leitlinie.
dgpk-aortenisthmusstenose,EU,2018,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,小児期の大動脈縮窄,S2k-Leitlinie: Aortenisthmusstenose im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-010l_S2k_Aortenisthmusstenose_Kinder_Jugendliche_2018-07.docx.pdf,https://register.awmf.org/de/leitlinien/detail/023-010,,AWMF-Register 023-010. S2k-Leitlinie. Under revision (2024/25).
dgpk-pa-ivs,EU,2015,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,純型肺動脈閉鎖,S2k-Leitlinie: Pulmonalatresie mit intaktem Ventrikelseptum (PA-IVS),de,https://register.awmf.org/assets/guidelines/023-019l_S2k_Pulmonalatresie_intaktes_Ventrikelseptum_PA-IVS_2015-06-abgelaufen.pdf,https://register.awmf.org/de/leitlinien/detail/023-019,,AWMF-Register 023-019. S2k-Leitlinie. Expired version; revision in progress.
dgpk-tapvc,EU,2015,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,外科治療,総肺静脈還流異常,S2k-Leitlinie: Totale Lungenvenenfehleinmündung (TAPVC) im Kindes- und Jugendalter,de,https://www.dgpk.org/wp-content/uploads/LL_Lungenvenenfehlmuendung-final_10-15.pdf,https://register.awmf.org/de/leitlinien/detail/023-021,,AWMF-Register 023-021. S2k-Leitlinie. 2015 version (partial and total APVC) on dgpk.org; a newer file 'Leitlinie-TAPVD-final.pdf' also exists at https://www.dgpk.org/wp-content/uploads/Leitlinie-TAPVD-final.pdf (date not captured). Revision registered at AWMF.
eacts-aepc-2003-congenital-surgery-department,EU,2003,EACTS / AEPC,外科治療,欧州における先天性心臓外科部門の最適構造(EACTS/AEPC 2003),Optimal structure of a congenital heart surgery department in Europe (EACTS Congenital Heart Disease Committee / AEPC),en,https://academic.oup.com/ejcts,https://academic.oup.com/ejcts,,Daenen W et al. Eur J Cardiothorac Surg 2003;24:343-351. Recorded from prior knowledge; DOI/landing not captured (search budget exhausted).
esc-2018-pregnancy,EU,2018,ESC (European Society of Cardiology),妊娠・出産,ESC妊娠中の心血管疾患管理ガイドライン2018,2018 ESC Guidelines for the management of cardiovascular diseases during pregnancy,en,https://doi.org/10.1093/eurheartj/ehy340,https://academic.oup.com/eurheartj/article/39/34/3165/5078465,10.1093/eurheartj/ehy340,Regitz-Zagrosek V et al. Eur Heart J 2018;39:3165-3241. No open mirror PDF captured; use DOI / OUP article-pdf.
dgpk-sport,EU,2022,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,学校・スポーツ,先天性・後天性心疾患とスポーツ,S2k-Leitlinie: Sport bei angeborenen und erworbenen Herzerkrankungen,de,https://register.awmf.org/assets/guidelines/023-042l_S2k_Sport-bei-angeborenen-und-erworbenen-Herzerkrankungen_2022-12.pdf,https://register.awmf.org/de/leitlinien/detail/023-042,,AWMF-Register 023-042. S2k-Leitlinie.
esc-2020-sports,EU,2020,ESC (European Society of Cardiology),学校・スポーツ,ESCスポーツ心臓病学・運動ガイドライン2020,2020 ESC Guidelines on sports cardiology and exercise in patients with cardiovascular disease,en,https://www.revespcardiol.org/en-pdf-S1885585721001560,https://academic.oup.com/eurheartj/article/42/1/17/5898937,10.1093/eurheartj/ehaa605,Pelliccia A et al. Eur Heart J 2021;42:17-96. Includes ACHD chapter. URL is the Rev Esp Cardiol (Engl Ed) reprint PDF.
eapc-esc-aepc-2020-competitive-sport-chd,EU,2020,EAPC / ESC WG ACHD / AEPC,学校・スポーツ,先天性心疾患患者の競技スポーツ参加勧告(EAPC/ESC/AEPC 2020),"Recommendations for participation in competitive sport in adolescent and adult athletes with congenital heart disease: position statement of the EAPC Sports Cardiology & Exercise Section, the ESC WG on ACHD and the AEPC Sports Cardiology WG",en,https://doi.org/10.1093/eurheartj/ehaa501,https://academic.oup.com/eurheartj/article/41/43/4191/5897398,10.1093/eurheartj/ehaa501,Budts W et al. Eur Heart J 2020;41:4191-4199. PMID 32845299. DOI recorded from prior knowledge.
esc-aepc-2013-physical-activity-chd,EU,2013,ESC Working Group on GUCH / AEPC,学校・スポーツ,先天性心疾患患者の身体活動:個別運動処方(ESC/AEPC 2013),Physical activity in adolescents and adults with congenital heart defects: individualized exercise prescription (ESC WG ACHD / AEPC),en,https://doi.org/10.1093/eurheartj/eht433,https://academic.oup.com/eurheartj/article/34/47/3669/620377,10.1093/eurheartj/eht433,Budts W et al. Eur Heart J 2013;34:3669-3674. DOI recorded from prior knowledge.
eacpr-aepc-2012-exercise-paediatric-chd,EU,2012,EACPR / European Congenital Heart and Lung Exercise Group / AEPC,学校・スポーツ,小児先天性心疾患患者の身体活動・スポーツ・運動療法勧告(2012),"Recommendations for physical activity, recreation sport, and exercise training in paediatric patients with congenital heart disease (EACPR / ECHLEG / AEPC)",en,https://doi.org/10.1177/1741826711420000,https://pubmed.ncbi.nlm.nih.gov/23126001/,10.1177/1741826711420000,Takken T et al. Eur J Prev Cardiol 2012;19:1034-1065.
esc-2005-preparticipation-screening,EU,2005,ESC Study Group of Sports Cardiology,学校・スポーツ,若年競技者の心血管スクリーニング(ESC 2005),Cardiovascular pre-participation screening of young competitive athletes for prevention of sudden death: proposal for a common European protocol,en,https://doi.org/10.1093/eurheartj/ehi108,https://doi.org/10.1093/eurheartj/ehi108,10.1093/eurheartj/ehi108,Corrado D et al. Eur Heart J 2005;26:516-524. Recorded from prior knowledge.
dgpk-gkjr-kawasaki,EU,2021,GKJR (Gesellschaft für Kinder- und Jugendrheumatologie) & DGPK / AWMF,川崎病,川崎病,S2k-Leitlinie: Kawasaki-Syndrom (AWMF 185-003),de,https://register.awmf.org/assets/guidelines/185-003l_S2k_Kawasaki-Syndrom_2021-01.pdf,https://register.awmf.org/de/leitlinien/detail/185-003,,"Interdisciplinary S2k guideline; abridged update published in Monatsschr Kinderheilkd 2022 (doi 10.1007/s00112-022-01490-z, Springer PDF https://link.springer.com/content/pdf/10.1007/s00112-022-01490-z.pdf)."
share-2019-kawasaki,EU,2019,SHARE (Single Hub and Access point for paediatric Rheumatology in Europe),川崎病,川崎病の診断と治療に関する欧州コンセンサス勧告(SHARE 2019),European consensus-based recommendations for the diagnosis and treatment of Kawasaki disease - the SHARE initiative,en,https://doi.org/10.1093/rheumatology/key344,https://doi.org/10.1093/rheumatology/key344,10.1093/rheumatology/key344,de Graeff N et al. Rheumatology (Oxford) 2019;58:672-682. Open access (PMC). Recorded from prior knowledge.
sip-2018-kawasaki-italy,EU,2018,Società Italiana di Pediatrica (SIP),川崎病,イタリア小児科学会 川崎病ガイドライン(2018),"Kawasaki disease: guidelines of the Italian Society of Pediatrics, part I - definition, epidemiology, etiopathogenesis, clinical expression and management of the acute phase",en,https://doi.org/10.1186/s13052-018-0536-3,https://doi.org/10.1186/s13052-018-0536-3,10.1186/s13052-018-0536-3,Marchesi A et al. Ital J Pediatr 2018;44:102 (open access; part II doi 10.1186/s13052-018-0529-2). Recorded from prior knowledge.
esc-2025-myocarditis-pericarditis,EU,2025,ESC (European Society of Cardiology),心不全,ESC心筋炎・心膜炎ガイドライン2025,2025 ESC Guidelines for the management of myocarditis and pericarditis,en,https://www.sicardiologia.it/wp-content/uploads/2025/09/ehaf192.pdf,https://academic.oup.com/eurheartj/article/46/40/3952/8234483,10.1093/eurheartj/ehaf192,Eur Heart J 2025;46:3952-4041. Endorsed by AEPC & EACTS; paediatric recommendations included. URL is SIC (Italy) mirror; ESC slide set: https://www.escardio.org/static-file/Escardio/Guidelines/Products/Slide%20sets/2025/2025%20official%20slides_MyoPeri.pdf
dgpk-kardiomyopathien,EU,2024,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,心不全,小児期の原発性心筋症,S2k-Leitlinie: Primäre Kardiomyopathien im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-029l_S2k_Primaere-Kardiomyopathien-Kinder-Jugendliche__2024-05.pdf,https://register.awmf.org/de/leitlinien/detail/023-029,,AWMF-Register 023-029. S2k-Leitlinie. Also at https://www.dgpk.org/wp-content/uploads/DGPK_LL_Kardiomyopathien_Rev-final-Maerz-2024.pdf
esc-2023-cardiomyopathies,EU,2023,ESC (European Society of Cardiology),心不全,ESC心筋症ガイドライン2023,2023 ESC Guidelines for the management of cardiomyopathies,en,https://forening.sls.se/media/grpklbcu/2023-esc-guidelines.pdf,https://academic.oup.com/eurheartj/article/44/37/3503/7246608,10.1093/eurheartj/ehad194,Arbelo E et al. Eur Heart J 2023;44:3503-3626. Life-course (incl. paediatric) cardiomyopathy guideline. URL is a mirror PDF (Swedish Society of Medicine).
dgpk-myokarditis,EU,2022,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,心不全,小児期の心筋炎,S2k-Leitlinie: Myokarditis im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-025l_S2k_Myokarditis-im-Kindes-und-Jugendalter_2022-10.pdf,https://register.awmf.org/de/leitlinien/detail/023-025,,AWMF-Register 023-025. S2k-Leitlinie.
dgpk-akute-herzinsuffizienz-mcs,EU,2021,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,心不全,小児の急性心不全と機械的循環補助,S2k-Leitlinie: Akute Herzinsuffizienz und mechanische Kreislaufunterstützung im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-032l_S2k_Akute-Herzinsuffizienz-mechanische-Kreislaufunterstuetzung__2021-02.pdf,https://register.awmf.org/de/leitlinien/detail/023-032,,AWMF-Register 023-032. S2k-Leitlinie.
dgpk-herztransplantation,EU,2020,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,心不全,小児・若年成人・ACHDの心移植,"S2k-Leitlinie: Herztransplantation im Kindes-, Jugend- und jungen Erwachsenenalter sowie bei EMAH",de,https://register.awmf.org/assets/guidelines/023-046l_S2k_Herztransplantation-Kinder-Jugendliche_Erwachsene-EMAH-angeborene-Herzfehler_2024-12-abgelaufen.pdf,https://register.awmf.org/de/leitlinien/detail/023-046,,AWMF-Register 023-046. S2k-Leitlinie. Published 2020; file carries '-abgelaufen' suffix (validity expired 12/2024).
eacts-2019-long-term-mcs,EU,2019,EACTS,心不全,長期機械的循環補助に関するEACTSエキスパートコンセンサス(2019),2019 EACTS Expert Consensus on long-term mechanical circulatory support,en,https://doi.org/10.1093/ejcts/ezz098,https://doi.org/10.1093/ejcts/ezz098,10.1093/ejcts/ezz098,Potapov EV et al. Eur J Cardiothorac Surg 2019;56:230-270. Includes paediatric/CHD MCS section. Recorded from prior knowledge.
dgpk-chronische-herzinsuffizienz,EU,2015,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,心不全,小児期の慢性心不全,S2k-Leitlinie: Chronische Herzinsuffizienz im Kindes- und Jugendalter,de,https://register.awmf.org/assets/guidelines/023-006l_S2k_Chronische_Herzinsuffizienz_Kinder_Jugendliche_2015-10-abgelaufen.pdf,https://register.awmf.org/de/leitlinien/detail/023-006,,"AWMF-Register 023-006. S2k-Leitlinie. Expired 2020, under revision; file carries '-abgelaufen' suffix."
esc-2023-endocarditis,EU,2023,ESC (European Society of Cardiology),感染性心内膜炎,ESC感染性心内膜炎ガイドライン2023,2023 ESC Guidelines for the management of endocarditis,en,https://academic.oup.com/eurheartj/article-pdf/44/39/3948/54250976/ehad193.pdf,https://academic.oup.com/eurheartj/article/44/39/3948/7243107,10.1093/eurheartj/ehad193,Delgado V et al. Eur Heart J 2023;44:3948-4042. Includes CHD/paediatric section. Mirror PDFs: https://boa.unimib.it/bitstream/10281/436142/1/Delgado-2023-Eur%20Heart%20J-VoR.pdf ; https://api.iscpcardio.org/storage/guidelines/___23_ESC_Endocarditis.pdf
dgpk-endokarditis,EU,2022,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,感染性心内膜炎,小児期の感染性心内膜炎と予防,"S2k-Leitlinie: Infektiöse Endokarditis und Endokarditisprophylaxe im Kindes-, Jugend- und jungen Erwachsenenalter",de,https://register.awmf.org/assets/guidelines/023-024l_S2k_Infektioese-Endokarditis-Endokarditisprophylaxe-im-Kindes-und-Jugendalter_2022-10_03.pdf,https://register.awmf.org/de/leitlinien/detail/023-024,,AWMF-Register 023-024. S2k-Leitlinie.
nice-cg64-endocarditis-prophylaxis,EU,2008,NICE,感染性心内膜炎,NICE 感染性心内膜炎予防ガイドライン(CG64),Prophylaxis against infective endocarditis: antimicrobial prophylaxis against infective endocarditis in adults and children undergoing interventional procedures (NICE CG64),en,https://www.nice.org.uk/guidance/cg64,https://www.nice.org.uk/guidance/cg64,,"Published 2008, updated 2016 ('routinely' wording). PDF downloadable from NICE landing page. Recorded from prior knowledge."
dgk-pocket-emah-2020,EU,2021,DGK / DGPK,総合/ACHD,成人先天性心疾患ポケットガイドライン(ESC2020独語版),"Pocket-Leitlinie: Behandlung von Erwachsenen mit angeborenem Herzfehler (EMAH), Version 2020",de,https://leitlinien.dgk.org/2021/pocket-leitlinie-behandlung-von-erwachsenen-mit-angeborenem-herzfehler-emah-version-2020,https://leitlinien.dgk.org/2021/pocket-leitlinie-behandlung-von-erwachsenen-mit-angeborenem-herzfehler-emah-version-2020,,German pocket adaptation of the 2020 ESC ACHD guideline. PDF is linked from landing page (leitlinien.dgk.org).
esc-2020-achd,EU,2020,ESC (European Society of Cardiology),総合/ACHD,ESC成人先天性心疾患ガイドライン2020,2020 ESC Guidelines for the management of adult congenital heart disease,en,https://scts.org/_userfiles/pages/files/congential/achd_guidelines.pdf,https://academic.oup.com/eurheartj/article/42/6/563/5898606,10.1093/eurheartj/ehaa554,Baumgartner H et al. Eur Heart J 2021;42:563-645. Endorsed by AEPC & ISACHD. Mirror PDF at SCTS; another copy: https://pure.eur.nl/ws/files/54565552/2020_ESC_Guidelines_for_the_management_of_adult_congenital_heart_diseaseThe_Task_Force_for_the_management_of_adult_congenital_heart_disease_of_the_European_Society_of_Cardiology_ESC._Endorsed_by.pdf
ipccc-2017-nomenclature-icd11,EU,2017,ISNPCHD (AEPC/EACTS/STS nomenclature working group),総合/ACHD,国際小児・先天性心疾患コード(IPCCC)とICD-11(2017),Nomenclature for congenital and paediatric cardiac disease: the International Paediatric and Congenital Cardiac Code (IPCCC) and the Eleventh Iteration of the International Classification of Diseases (ICD-11),en,https://doi.org/10.1017/S1047951117002244,https://doi.org/10.1017/S1047951117002244,10.1017/S1047951117002244,Franklin RCG et al. Cardiol Young 2017;27:1872-1938. International (Europe-led) nomenclature standard. Recorded from prior knowledge.
nhs-england-2016-chd-standards,EU,2016,NHS England,総合/ACHD,NHSイングランド 先天性心疾患診療基準(2016),Congenital Heart Disease Standards & Specifications (Paediatric and Adult CHD services),en,https://www.england.nhs.uk/commissioning/spec-services/npc-crg/chd/,https://www.england.nhs.uk/commissioning/spec-services/npc-crg/chd/,,Service standards for level 1-3 CHD centres in England. PDF linked from landing page. Recorded from prior knowledge.
esc-wg-achd-2014-organisation-training,EU,2014,ESC Working Group on Grown-up Congenital Heart Disease,総合/ACHD,欧州ACHD診療体制と専門研修の勧告(ESC WG 2014),Recommendations for organization of care for adults with congenital heart disease and for training in the subspecialty of 'Grown-up Congenital Heart Disease' in Europe: a position paper of the ESC Working Group on GUCH,en,https://doi.org/10.1093/eurheartj/eht572,https://doi.org/10.1093/eurheartj/eht572,10.1093/eurheartj/eht572,Baumgartner H et al. Eur Heart J 2014;35:686-690. Recorded from prior knowledge.
esc-ers-2022-ph,EU,2022,ESC (European Society of Cardiology),肺高血圧,ESC/ERS肺高血圧症ガイドライン2022,2022 ESC/ERS Guidelines for the diagnosis and treatment of pulmonary hypertension,en,https://www.ovid.com/journals/eurhrt/pdf/10.1093/eurheartj/ehac237~2022-escers-guidelines-for-the-diagnosis-and-treatment-of,https://academic.oup.com/eurheartj/article/43/38/3618/6673929,10.1093/eurheartj/ehac237,Humbert M et al. Eur Heart J 2022;43:3618-3731. Contains paediatric PH section. URL is an Ovid PDF entry point.
dgpk-pulmonale-hypertonie,EU,2021,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,肺高血圧,小児・若年成人の肺高血圧,"S2k-Leitlinie: Pulmonale Hypertonie im Kindes-, Jugend- und jungen Erwachsenenalter",de,https://register.awmf.org/assets/guidelines/023-038l_S2k_Pulmonale-Hypertonie_2021-02_01.pdf,https://register.awmf.org/de/leitlinien/detail/023-038,,AWMF-Register 023-038. S2k-Leitlinie.
eppvdn-2019-paediatric-ph,EU,2019,EPPVDN / AEPC / ESPR / ISHLT,肺高血圧,小児肺高血圧症の診断と治療:EPPVDN 2019改訂コンセンサス,"2019 updated consensus statement on the diagnosis and treatment of pediatric pulmonary hypertension: The European Pediatric Pulmonary Vascular Disease Network (EPPVDN), endorsed by AEPC, ESPR and ISHLT",en,https://www.aepc.org/uploads/page/doc/130/Consensus%20statement%202019%20pediatric%20pulmonary%20hypertension%20PIIS1053249819315645.pdf,https://www.sciencedirect.com/science/article/pii/S1053249819315645,10.1016/j.healun.2019.06.022,Hansmann G et al. J Heart Lung Transplant 2019;38:879-901. URL is AEPC-hosted PDF.
eppvdn-2016-executive-summary,EU,2016,EPPVDN / ISHLT / DGPK,肺高血圧,小児肺高血圧症エキスパートコンセンサス要約(EPPVDN 2016),"Executive summary. Expert consensus statement on the diagnosis and treatment of paediatric pulmonary hypertension. The European Paediatric Pulmonary Vascular Disease Network, endorsed by ISHLT and DGPK",en,https://heart.bmj.com/content/heartjnl/102/Suppl_2/ii86.full.pdf,https://pubmed.ncbi.nlm.nih.gov/27053701/,10.1136/heartjnl-2014-307340,"Hansmann G, Apitz C. Heart 2016;102(Suppl 2):ii86-ii100. Part of an open-access Heart supplement with ~12 topic papers (diagnosis, haemodynamics, PH-CHD, treatment, BPD-PH, etc.). PDF URL follows BMJ pattern, unverified."
eppvdn-2016-treatment,EU,2016,EPPVDN / ISHLT / DGPK,肺高血圧,小児肺高血圧症の治療(EPPVDN 2016),"Treatment of children with pulmonary hypertension. Expert consensus statement on the diagnosis and treatment of paediatric pulmonary hypertension. The European Paediatric Pulmonary Vascular Disease Network, endorsed by ISHLT and DGPK",en,https://heart.bmj.com/content/heartjnl/102/Suppl_2/ii67.full.pdf,https://pubmed.ncbi.nlm.nih.gov/27053700/,10.1136/heartjnl-2015-309103,"Hansmann G, Apitz C. Heart 2016;102(Suppl 2):ii67-ii85. DOI and PDF pattern recorded from prior knowledge, unverified."
eppvdn-2016-ph-chd,EU,2016,EPPVDN / ISHLT / DGPK,肺高血圧,先天性心疾患に伴う小児肺高血圧(EPPVDN 2016),"Pulmonary hypertension in children with congenital heart disease (PAH-CHD, PPHVD-CHD). Expert consensus statement (EPPVDN)",en,https://heart.bmj.com/content/heartjnl/102/Suppl_2/ii42.full.pdf,https://doi.org/10.1136/heartjnl-2015-308378,10.1136/heartjnl-2015-308378,"Kozlik-Feldmann R et al. Heart 2016;102(Suppl 2):ii42-ii48. Recorded from prior knowledge, unverified."
aepc-2024-fetal-cardiology-training-practice,EU,2024,AEPC Fetal Cardiology WG,胎児,胎児心臓病学の研修と診療に関するAEPC勧告(2024),Recommendations for the training and practice of fetal cardiology from the Association for European Paediatric and Congenital Cardiology,en,https://www.cambridge.org/core/journals/cardiology-in-the-young/article/abs/recommendations-for-the-training-and-practice-of-fetal-cardiology-from-the-association-of-european-paediatric-cardiology/E58096926076FACE073AEF195DD460F6,https://www.cambridge.org/core/journals/cardiology-in-the-young/article/abs/recommendations-for-the-training-and-practice-of-fetal-cardiology-from-the-association-of-european-paediatric-cardiology/E58096926076FACE073AEF195DD460F6,,"Dangel JH, Clur SA, Sharland G, Herberg U. Cardiol Young 2024. PMID 39526698. DOI not captured."
isuog-2023-fetal-cardiac-screening,EU,2023,ISUOG,胎児,ISUOG胎児心臓スクリーニング実践ガイドライン(2023改訂),ISUOG Practice Guidelines (updated): fetal cardiac screening,en,https://www.isuog.org/static/a529f402-06f9-42b6-ae9abdc736c43bf2/UOG-2023-Carvalho-ISUOG-Practice-Guidelines-updated-fetal-cardiac-screening.pdf,https://obgyn.onlinelibrary.wiley.com/doi/10.1002/uog.26224,10.1002/uog.26224,Carvalho JS et al. Ultrasound Obstet Gynecol 2023;61:788-803. ISUOG is London-based; open access.
isuog-2013-fetal-heart-screening,EU,2013,ISUOG,胎児,ISUOG胎児心臓スクリーニング実践ガイドライン(2013改訂),ISUOG Practice Guidelines (updated): sonographic screening examination of the fetal heart,en,https://doi.org/10.1002/uog.12403,https://pubmed.ncbi.nlm.nih.gov/23460196/,10.1002/uog.12403,Ultrasound Obstet Gynecol 2013;41:348-359. Superseded by 2023 update; DOI from prior knowledge.
dgpk-univentrikulaeres-herz,EU,2014,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,術後管理・遠隔期,単心室,S2k-Leitlinie: Univentrikuläres Herz im Kindes- und Jugendalter,de,https://www.awmf.org/uploads/tx_szleitlinien/023-039l_S2k_Univentrikul%C3%A4res_Herz_Kinder_Jugendliche_2014-06.pdf,https://register.awmf.org/de/leitlinien/detail/023-039,,AWMF-Register 023-039. S2k-Leitlinie. Legacy awmf.org upload path; may have moved to register.awmf.org.
aepc-2011-training-paediatric-cardiac-intensive-care,EU,2011,AEPC Paediatric Cardiac Intensive Care WG,術後管理・遠隔期,小児心臓集中治療研修に関するAEPC勧告(2011),Recommendations from the Association for European Paediatric Cardiology for training in paediatric cardiac intensive care,en,https://www.cambridge.org/core/journals/cardiology-in-the-young/article/abs/recommendations-from-the-association-for-european-paediatric-cardiology-for-training-in-paediatric-cardiac-intensive-care/A87CC10E93A6BC0320399AAB65430D70,https://www.cambridge.org/core/journals/cardiology-in-the-young/article/abs/recommendations-from-the-association-for-european-paediatric-cardiology-for-training-in-paediatric-cardiac-intensive-care/A87CC10E93A6BC0320399AAB65430D70,,Cardiol Young 2011. DOI not captured.
has-2008-pnds-fallot,EU,2008,HAS (Haute Autorité de Santé) / Centre de référence M3C,術後管理・遠隔期,HAS 国家診断治療プロトコル:ファロー四徴症等複雑先天性心疾患(2008),"PNDS - ALD n°5: Cardiopathies congénitales complexes - tétralogie de Fallot, atrésie pulmonaire à septum ouvert ou agénésie des valves pulmonaires avec CIV",fr,https://www.has-sante.fr/upload/docs/application/pdf/2008-10/guide_pnds_fallot.pdf,https://www.has-sante.fr/jcms/c_699964/fr/ald-n-5-pnds-sur-cardiopathies-congenitales-complexes-tetralogie-de-fallot-atresie-pulmonaire-a-septum-ouvert-ou-agenesie-des-valves-pulmonaires-avec-communication-interventriculaire,,French national care protocol. Further M3C PNDS listed at https://www.carpedemm3c.com/recommandations-et-pnds
dgpk-zyanose,EU,2025,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,診断・画像,小児期のチアノーゼの精査,S2k-Leitlinie: Abklärung einer Zyanose im Kindes- und Jugendalter,de,https://www.dgpk.org/wp-content/uploads/2025_06_25_Leitlinie-Zyanose_final.pdf,https://register.awmf.org/de/leitlinien/detail/023-002,,AWMF-Register 023-002. S2k-Leitlinie. 2025 revision hosted on dgpk.org; older 2018 version: https://register.awmf.org/assets/guidelines/023-002l_S2k_Abklaerung-einer-Zyanose-Kinder-Jugendliche_2018-07-abgelaufen.pdf
dgpk-koronaranomalien,EU,2025,DGPK (Deutsche Gesellschaft für Pädiatrische Kardiologie und Angeborene Herzfehler) / AWMF,診断・画像,小児の冠動脈起始異常,DGPK-Leitlinie: Koronaranomalien im Kindes- und Jugendalter,de,https://www.dgpk.org/wp-content/uploads/Koronaranomalien_2025_04_09.pdf,https://www.dgpk.org/leitlinien/,,AWMF-Register 023-0xx. S2k-Leitlinie. AWMF register number not captured; document dated 25.06.24 / uploaded 04/2025 on dgpk.org (68 pages).
eacvi-esc-2021-simple-shunt-imaging,EU,2021,EACVI / ESC WG ACHD / AEPC,診断・画像,成人の単純シャント疾患の画像診断(EACVI/ESC WG ACHD 2021),"Imaging the adult with simple shunt lesions: position paper from the EACVI and the ESC WG on ACHD, endorsed by AEPC",en,https://doi.org/10.1093/ehjci/jeaa314,https://pubmed.ncbi.nlm.nih.gov/33338215/,10.1093/ehjci/jeaa314,Li W et al. Eur Heart J Cardiovasc Imaging 2021;22:e58-e70. PMID 33338215; DOI recorded from prior knowledge.
